Category,Value_Axis,Density_Axis,Side
Blackwhole,36.12951159958846,-0.11593140846913969,Left
Blackwhole,36.49735824021782,0.12086488831000852,Right
Blackwhole,36.49735824021782,-0.12086488831000852,Left
Blackwhole,36.86520488084719,0.12592626899958684,Right
Blackwhole,36.86520488084719,-0.12592626899958684,Left
Blackwhole,37.23305152147655,0.13118451414905896,Right
Blackwhole,37.23305152147655,-0.13118451414905896,Left
Blackwhole,37.600898162105906,0.1367035702242712,Right
Blackwhole,37.600898162105906,-0.1367035702242712,Left
Blackwhole,37.96874480273527,0.14253689017157276,Right
Blackwhole,37.96874480273527,-0.14253689017157276,Left
Blackwhole,38.33659144336464,0.14872260670183934,Right
Blackwhole,38.33659144336464,-0.14872260670183934,Left
Blackwhole,38.704438083994,0.15527977606811239,Right
Blackwhole,38.704438083994,-0.15527977606811239,Left
Blackwhole,39.07228472462336,0.16220601307126137,Right
Blackwhole,39.07228472462336,-0.16220601307126137,Left
Blackwhole,39.440131365252725,0.16947670761909595,Right
Blackwhole,39.440131365252725,-0.16947670761909595,Left
Blackwhole,39.807978005882084,0.17704586793265428,Right
Blackwhole,39.807978005882084,-0.17704586793265428,Left
Blackwhole,40.175824646511444,0.18484849189152955,Right
Blackwhole,40.175824646511444,-0.18484849189152955,Left
Blackwhole,40.54367128714081,0.1928042412451194,Right
Blackwhole,40.54367128714081,-0.1928042412451194,Left
Blackwhole,40.91151792777017,0.20082209553137328,Right
Blackwhole,40.91151792777017,-0.20082209553137328,Left
Blackwhole,41.27936456839953,0.2088056010637686,Right
Blackwhole,41.27936456839953,-0.2088056010637686,Left
Blackwhole,41.647211209028896,0.21665830767169877,Right
Blackwhole,41.647211209028896,-0.21665830767169877,Left
Blackwhole,42.01505784965826,0.22428899949661532,Right
Blackwhole,42.01505784965826,-0.22428899949661532,Left
Blackwhole,42.38290449028762,0.23161636959132978,Right
Blackwhole,42.38290449028762,-0.23161636959132978,Left
Blackwhole,42.75075113091698,0.23857285244315393,Right
Blackwhole,42.75075113091698,-0.23857285244315393,Left
Blackwhole,43.11859777154635,0.24510740428456285,Right
Blackwhole,43.11859777154635,-0.24510740428456285,Left
Blackwhole,43.48644441217571,0.25118709963883684,Right
Blackwhole,43.48644441217571,-0.25118709963883684,Left
Blackwhole,43.85429105280507,0.2567974877449991,Right
Blackwhole,43.85429105280507,-0.2567974877449991,Left
Blackwhole,44.22213769343443,0.2619417210066634,Right
Blackwhole,44.22213769343443,-0.2619417210066634,Left
Blackwhole,44.5899843340638,0.2666385288871288,Right
Blackwhole,44.5899843340638,-0.2666385288871288,Left
Blackwhole,44.95783097469315,0.2709191661724616,Right
Blackwhole,44.95783097469315,-0.2709191661724616,Left
Blackwhole,45.32567761532252,0.27482351639084535,Right
Blackwhole,45.32567761532252,-0.27482351639084535,Left
Blackwhole,45.693524255951885,0.27839558085655924,Right
Blackwhole,45.693524255951885,-0.27839558085655924,Left
Blackwhole,46.06137089658124,0.2816786308676582,Right
Blackwhole,46.06137089658124,-0.2816786308676582,Left
Blackwhole,46.429217537210604,0.28471034205380763,Right
Blackwhole,46.429217537210604,-0.28471034205380763,Left
Blackwhole,46.79706417783997,0.2875182602706106,Right
Blackwhole,46.79706417783997,-0.2875182602706106,Left
Blackwhole,47.16491081846932,0.2901159605671675,Right
Blackwhole,47.16491081846932,-0.2901159605671675,Left
Blackwhole,47.53275745909869,0.29250024706582123,Right
Blackwhole,47.53275745909869,-0.29250024706582123,Left
Blackwhole,47.900604099728056,0.2946496959269711,Right
Blackwhole,47.900604099728056,-0.2946496959269711,Left
Blackwhole,48.26845074035742,0.29652476291404645,Right
Blackwhole,48.26845074035742,-0.29652476291404645,Left
Blackwhole,48.636297380986775,0.29806956298374365,Right
Blackwhole,48.636297380986775,-0.29806956298374365,Left
Blackwhole,49.00414402161614,0.299215288716195,Right
Blackwhole,49.00414402161614,-0.299215288716195,Left
Blackwhole,49.37199066224551,0.2998850794419182,Right
Blackwhole,49.37199066224551,-0.2998850794419182,Left
Blackwhole,49.73983730287486,0.3,Right
Blackwhole,49.73983730287486,-0.3,Left
Blackwhole,50.10768394350423,0.29948565582680775,Right
Blackwhole,50.10768394350423,-0.29948565582680775,Left
Blackwhole,50.475530584133594,0.2982788778527105,Right
Blackwhole,50.475530584133594,-0.2982788778527105,Left
Blackwhole,50.843377224762946,0.29633387160827906,Right
Blackwhole,50.843377224762946,-0.29633387160827906,Left
Blackwhole,51.21122386539231,0.2936272492832535,Right
Blackwhole,51.21122386539231,-0.2936272492832535,Left
Blackwhole,51.57907050602168,0.29016145267957477,Right
Blackwhole,51.57907050602168,-0.29016145267957477,Left
Blackwhole,51.946917146651046,0.28596622179530085,Right
Blackwhole,51.946917146651046,-0.28596622179530085,Left
Blackwhole,52.3147637872804,0.28109795270929444,Right
Blackwhole,52.3147637872804,-0.28109795270929444,Left
Blackwhole,52.682610427909765,0.275636997713733,Right
Blackwhole,52.682610427909765,-0.275636997713733,Left
Blackwhole,53.05045706853913,0.2696831651268834,Right
Blackwhole,53.05045706853913,-0.2696831651268834,Left
Blackwhole,53.418303709168484,0.26334985106943565,Right
Blackwhole,53.418303709168484,-0.26334985106943565,Left
Blackwhole,53.78615034979785,0.2567573598095028,Right
Blackwhole,53.78615034979785,-0.2567573598095028,Left
Blackwhole,54.15399699042722,0.2500260291564711,Right
Blackwhole,54.15399699042722,-0.2500260291564711,Left
Blackwhole,54.52184363105657,0.24326976774119086,Right
Blackwhole,54.52184363105657,-0.24326976774119086,Left
Blackwhole,54.889690271685936,0.2365905360402707,Right
Blackwhole,54.889690271685936,-0.2365905360402707,Left
Blackwhole,55.2575369123153,0.2300741750427823,Right
Blackwhole,55.2575369123153,-0.2300741750427823,Left
Blackwhole,55.62538355294467,0.22378782376809062,Right
Blackwhole,55.62538355294467,-0.22378782376809062,Left
Blackwhole,55.99323019357402,0.21777899056049502,Right
Blackwhole,55.99323019357402,-0.21777899056049502,Left
Blackwhole,56.36107683420339,0.21207617409702328,Right
Blackwhole,56.36107683420339,-0.21207617409702328,Left
Blackwhole,56.728923474832754,0.2066907862749355,Right
Blackwhole,56.728923474832754,-0.2066907862749355,Left
Blackwhole,57.09677011546211,0.20162002367780282,Right
Blackwhole,57.09677011546211,-0.20162002367780282,Left
Blackwhole,57.46461675609147,0.19685027452308976,Right
Blackwhole,57.46461675609147,-0.19685027452308976,Left
Blackwhole,57.83246339672084,0.19236063561562303,Right
Blackwhole,57.83246339672084,-0.19236063561562303,Left
Blackwhole,58.20031003735019,0.18812614579800463,Right
Blackwhole,58.20031003735019,-0.18812614579800463,Left
Blackwhole,58.56815667797956,0.18412041199283832,Right
Blackwhole,58.56815667797956,-0.18412041199283832,Left
Blackwhole,58.936003318608925,0.1803174020494144,Right
Blackwhole,58.936003318608925,-0.1803174020494144,Left
Blackwhole,59.30384995923829,0.17669229471928594,Right
Blackwhole,59.30384995923829,-0.17669229471928594,Left
Blackwhole,59.671696599867644,0.17322139999448374,Right
Blackwhole,59.671696599867644,-0.17322139999448374,Left
Blackwhole,60.03954324049701,0.16988128135500316,Right
Blackwhole,60.03954324049701,-0.16988128135500316,Left
Blackwhole,60.40738988112638,0.16664731399753888,Right
Blackwhole,60.40738988112638,-0.16664731399753888,Left
Blackwhole,60.77523652175573,0.16349198938402373,Right
Blackwhole,60.77523652175573,-0.16349198938402373,Left
Blackwhole,61.143083162385096,0.16038331748087695,Right
Blackwhole,61.143083162385096,-0.16038331748087695,Left
Blackwhole,61.51092980301446,0.15728367743535052,Right
Blackwhole,61.51092980301446,-0.15728367743535052,Left
Blackwhole,61.878776443643815,0.15414942249351596,Right
Blackwhole,61.878776443643815,-0.15414942249351596,Left
Blackwhole,62.24662308427318,0.15093145790431092,Right
Blackwhole,62.24662308427318,-0.15093145790431092,Left
Blackwhole,62.61446972490255,0.1475768890828625,Right
Blackwhole,62.61446972490255,-0.1475768890828625,Left
Blackwhole,62.982316365531915,0.1440316945208596,Right
Blackwhole,62.982316365531915,-0.1440316945208596,Left
Blackwhole,63.35016300616127,0.14024423123425692,Right
Blackwhole,63.35016300616127,-0.14024423123425692,Left
Blackwhole,63.718009646790634,0.13616924958490087,Right
Blackwhole,63.718009646790634,-0.13616924958490087,Left
Blackwhole,64.08585628742,0.13177199822597443,Right
Blackwhole,64.08585628742,-0.13177199822597443,Left
Blackwhole,64.45370292804935,0.12703195421343202,Right
Blackwhole,64.45370292804935,-0.12703195421343202,Left
Blackwhole,64.82154956867872,0.12194572710027302,Right
Blackwhole,64.82154956867872,-0.12194572710027302,Left
Blackwhole,65.18939620930809,0.11652875984798079,Right
Blackwhole,65.18939620930809,-0.11652875984798079,Left
Blackwhole,65.55724284993744,0.1108155754511084,Right
Blackwhole,65.55724284993744,-0.1108155754511084,Left
Blackwhole,65.9250894905668,0.10485848003629904,Right
Blackwhole,65.9250894905668,-0.10485848003629904,Left
Blackwhole,66.29293613119617,0.09872480894350891,Right
Blackwhole,66.29293613119617,-0.09872480894350891,Left
Blackwhole,66.66078277182554,0.09249296773378274,Right
Blackwhole,66.66078277182554,-0.09249296773378274,Left
Blackwhole,67.02862941245489,0.08624765258724522,Right
Blackwhole,67.02862941245489,-0.08624765258724522,Left
Blackwhole,67.39647605308426,0.08007471671486681,Right
Blackwhole,67.39647605308426,-0.08007471671486681,Left
Blackwhole,67.76432269371362,0.07405617158668476,Right
Blackwhole,67.76432269371362,-0.07405617158668476,Left
Blackwhole,68.13216933434298,0.0682657734432021,Right
Blackwhole,68.13216933434298,-0.0682657734432021,Left
Blackwhole,68.50001597497234,0.06276555495467451,Right
Blackwhole,68.50001597497234,-0.06276555495467451,Left
Blackwhole,68.86786261560171,0.05760353431022877,Right
Blackwhole,68.86786261560171,-0.05760353431022877,Left
Blackwhole,69.23570925623106,0.05281268897856745,Right
Blackwhole,69.23570925623106,-0.05281268897856745,Left
Blackwhole,69.60355589686043,0.04841113935646524,Right
Blackwhole,69.60355589686043,-0.04841113935646524,Left
Blackwhole,69.9714025374898,0.04440336675595126,Right
Blackwhole,69.9714025374898,-0.04440336675595126,Left
Blackwhole,70.33924917811916,0.04078220416297701,Right
Blackwhole,70.33924917811916,-0.04078220416297701,Left
Blackwhole,70.70709581874851,0.03753129412859837,Right
Blackwhole,70.70709581874851,-0.03753129412859837,Left
Blackwhole,71.07494245937788,0.034627706557443495,Right
Blackwhole,71.07494245937788,-0.034627706557443495,Left
Blackwhole,71.44278910000725,0.03204444459158835,Right
Blackwhole,71.44278910000725,-0.03204444459158835,Left
Blackwhole,71.8106357406366,0.02975262935826522,Right
Blackwhole,71.8106357406366,-0.02975262935826522,Left
Blackwhole,72.17848238126597,0.02772323173157834,Right
Blackwhole,72.17848238126597,-0.02772323173157834,Left
Blackwhole,72.54632902189533,0.02592829881396171,Right
Blackwhole,72.54632902189533,-0.02592829881396171,Left
Blackwhole,72.91417566252468,0.024341693509209388,Right
Blackwhole,72.91417566252468,-0.024341693509209388,Left
Blackwhole,73.28202230315405,0.022939419243157923,Right
Blackwhole,73.28202230315405,-0.022939419243157923,Left
Blackwhole,73.64986894378342,0.02169963423193661,Right
Blackwhole,73.64986894378342,-0.02169963423193661,Left
Blackwhole,74.01771558441278,0.02060247017754253,Right
Blackwhole,74.01771558441278,-0.02060247017754253,Left
Blackwhole,74.38556222504214,0.019629761710671014,Right
Blackwhole,74.38556222504214,-0.019629761710671014,Left
Blackwhole,74.7534088656715,0.018764770547549024,Right
Blackwhole,74.7534088656715,-0.018764770547549024,Left
Blackwhole,75.12125550630087,0.017991958678209904,Right
Blackwhole,75.12125550630087,-0.017991958678209904,Left
Blackwhole,75.48910214693022,0.017296834495183964,Right
Blackwhole,75.48910214693022,-0.017296834495183964,Left
Blackwhole,75.85694878755959,0.01666587011690076,Right
Blackwhole,75.85694878755959,-0.01666587011690076,Left
Blackwhole,76.22479542818895,0.01608647097763031,Right
Blackwhole,76.22479542818895,-0.01608647097763031,Left
Blackwhole,76.59264206881832,0.015546971581087242,Right
Blackwhole,76.59264206881832,-0.015546971581087242,Left
Blackwhole,76.96048870944767,0.015036633518446783,Right
Blackwhole,76.96048870944767,-0.015036633518446783,Left
Blackwhole,77.32833535007704,0.014545631024003804,Right
Blackwhole,77.32833535007704,-0.014545631024003804,Left
Blackwhole,77.6961819907064,0.01406502195246728,Right
Blackwhole,77.6961819907064,-0.01406502195246728,Left
Blackwhole,78.06402863133576,0.013586714261059186,Right
Blackwhole,78.06402863133576,-0.013586714261059186,Left
Blackwhole,78.43187527196513,0.013103446495093722,Right
Blackwhole,78.43187527196513,-0.013103446495093722,Left
Blackwhole,78.79972191259449,0.012608803164517292,Right
Blackwhole,78.79972191259449,-0.012608803164517292,Left
Blackwhole,79.16756855322386,0.012097281541407911,Right
Blackwhole,79.16756855322386,-0.012097281541407911,Left
Blackwhole,79.53541519385321,0.011564416183382773,Right
Blackwhole,79.53541519385321,-0.011564416183382773,Left
Blackwhole,79.90326183448258,0.0110069536249143,Right
Blackwhole,79.90326183448258,-0.0110069536249143,Left
Blackwhole,80.27110847511194,0.010423055246880978,Right
Blackwhole,80.27110847511194,-0.010423055246880978,Left
Blackwhole,80.6389551157413,0.009812494575875335,Right
Blackwhole,80.6389551157413,-0.009812494575875335,Left
Blackwhole,81.00680175637066,0.00917680890808166,Right
Blackwhole,81.00680175637066,-0.00917680890808166,Left
Blackwhole,81.37464839700003,0.008519365851836368,Right
Blackwhole,81.37464839700003,-0.008519365851836368,Left
Blackwhole,81.74249503762938,0.007845313388144462,Right
Blackwhole,81.74249503762938,-0.007845313388144462,Left
Blackwhole,82.11034167825875,0.007161396172031867,Right
Blackwhole,82.11034167825875,-0.007161396172031867,Left
Blackwhole,82.47818831888812,0.006475638675054736,Right
Blackwhole,82.47818831888812,-0.006475638675054736,Left
Blackwhole,82.84603495951748,0.005796914347827986,Right
Blackwhole,82.84603495951748,-0.005796914347827986,Left
Blackwhole,83.21388160014683,0.005134436127719143,Right
Blackwhole,83.21388160014683,-0.005134436127719143,Left
Blackwhole,83.5817282407762,0.00449721471200688,Right
Blackwhole,83.5817282407762,-0.00449721471200688,Left
Blackwhole,83.94957488140557,0.0038935354180672705,Right
Blackwhole,83.94957488140557,-0.0038935354180672705,Left
Blackwhole,84.31742152203492,0.003330501735815609,Right
Blackwhole,84.31742152203492,-0.003330501735815609,Left
Blackwhole,84.68526816266429,0.0028136846306904893,Right
Blackwhole,84.68526816266429,-0.0028136846306904893,Left
Blackwhole,85.05311480329365,0.0023469030389468245,Right
Blackwhole,85.05311480329365,-0.0023469030389468245,Left
Blackwhole,85.420961443923,0.0019321451497697326,Right
Blackwhole,85.420961443923,-0.0019321451497697326,Left
Blackwhole,85.78880808455237,0.001569624446432829,Right
Blackwhole,85.78880808455237,-0.001569624446432829,Left
Sky,18.802548959102555,0.0019265087686298281,Right
Sky,18.802548959102555,-0.0019265087686298281,Left
Sky,19.178050295521874,0.002352919156174585,Right
Sky,19.178050295521874,-0.002352919156174585,Left
Sky,19.553551631941197,0.0028402937907375356,Right
Sky,19.553551631941197,-0.0028402937907375356,Left
Sky,19.929052968360516,0.0033908259550325874,Right
Sky,19.929052968360516,-0.0033908259550325874,Left
Sky,20.304554304779835,0.004006305696003227,Right
Sky,20.304554304779835,-0.004006305696003227,Left
Sky,20.680055641199154,0.004688522393491694,Right
Sky,20.680055641199154,-0.004688522393491694,Left
Sky,21.055556977618476,0.005439813963171802,Right
Sky,21.055556977618476,-0.005439813963171802,Left
Sky,21.431058314037795,0.006263718548473453,Right
Sky,21.431058314037795,-0.006263718548473453,Left
Sky,21.806559650457114,0.007165655771592484,Right
Sky,21.806559650457114,-0.007165655771592484,Left
Sky,22.182060986876433,0.008153539754965687,Right
Sky,22.182060986876433,-0.008153539754965687,Left
Sky,22.557562323295755,0.009238210371155155,Right
Sky,22.557562323295755,-0.009238210371155155,Left
Sky,22.933063659715074,0.010433567419734172,Right
Sky,22.933063659715074,-0.010433567419734172,Left
Sky,23.308564996134393,0.011756308313353381,Right
Sky,23.308564996134393,-0.011756308313353381,Left
Sky,23.684066332553712,0.01322520486179383,Right
Sky,23.684066332553712,-0.01322520486179383,Left
Sky,24.059567668973035,0.014859907460843574,Right
Sky,24.059567668973035,-0.014859907460843574,Left
Sky,24.435069005392354,0.01667933078228309,Right
Sky,24.435069005392354,-0.01667933078228309,Left
Sky,24.810570341811673,0.018699746240974056,Right
Sky,24.810570341811673,-0.018699746240974056,Left
Sky,25.186071678230995,0.02093277313146483,Right
Sky,25.186071678230995,-0.02093277313146483,Left
Sky,25.561573014650314,0.02338351145697346,Right
Sky,25.561573014650314,-0.02338351145697346,Left
Sky,25.937074351069633,0.026049084904563976,Right
Sky,25.937074351069633,-0.026049084904563976,Left
Sky,26.312575687488952,0.0289178544445577,Right
Sky,26.312575687488952,-0.0289178544445577,Left
Sky,26.68807702390827,0.03196951804988841,Right
Sky,26.68807702390827,-0.03196951804988841,Left
Sky,27.063578360327593,0.03517623163762742,Right
Sky,27.063578360327593,-0.03517623163762742,Left
Sky,27.439079696746912,0.038504777639448436,Right
Sky,27.439079696746912,-0.038504777639448436,Left
Sky,27.814581033166235,0.04191968264669148,Right
Sky,27.814581033166235,-0.04191968264669148,Left
Sky,28.190082369585554,0.04538705984464183,Right
Sky,28.190082369585554,-0.04538705984464183,Left
Sky,28.565583706004873,0.048878842250106365,Right
Sky,28.565583706004873,-0.048878842250106365,Left
Sky,28.94108504242419,0.052376994698722416,Right
Sky,28.94108504242419,-0.052376994698722416,Left
Sky,29.31658637884351,0.055877258072470536,Right
Sky,29.31658637884351,-0.055877258072470536,Left
Sky,29.69208771526283,0.05939199485130312,Right
Sky,29.69208771526283,-0.05939199485130312,Left
Sky,30.067589051682152,0.06295177055197758,Right
Sky,30.067589051682152,-0.06295177055197758,Left
Sky,30.44309038810147,0.06660541420781957,Right
Sky,30.44309038810147,-0.06660541420781957,Left
Sky,30.818591724520793,0.07041844039828161,Right
Sky,30.818591724520793,-0.07041844039828161,Left
Sky,31.194093060940112,0.07446986942031984,Right
Sky,31.194093060940112,-0.07446986942031984,Left
Sky,31.56959439735943,0.0788476336498222,Right
Sky,31.56959439735943,-0.0788476336498222,Left
Sky,31.94509573377875,0.08364289072100553,Right
Sky,31.94509573377875,-0.08364289072100553,Left
Sky,32.32059707019807,0.08894366476728727,Right
Sky,32.32059707019807,-0.08894366476728727,Left
Sky,32.696098406617395,0.09482829706462063,Right
Sky,32.696098406617395,-0.09482829706462063,Left
Sky,33.071599743036714,0.10135920350861623,Right
Sky,33.071599743036714,-0.10135920350861623,Left
Sky,33.44710107945603,0.10857740973445111,Right
Sky,33.44710107945603,-0.10857740973445111,Left
Sky,33.82260241587535,0.1164982705238147,Right
Sky,33.82260241587535,-0.1164982705238147,Left
Sky,34.19810375229467,0.125108686234335,Right
Sky,34.19810375229467,-0.125108686234335,Left
Sky,34.57360508871399,0.13436601448156632,Right
Sky,34.57360508871399,-0.13436601448156632,Left
Sky,34.94910642513331,0.14419874964255866,Right
Sky,34.94910642513331,-0.14419874964255866,Left
Sky,35.32460776155263,0.1545089149800963,Right
Sky,35.32460776155263,-0.1545089149800963,Left
Sky,35.700109097971946,0.16517599065483632,Right
Sky,35.700109097971946,-0.16517599065483632,Left
Sky,36.075610434391265,0.17606209321758867,Right
Sky,36.075610434391265,-0.17606209321758867,Left
Sky,36.451111770810584,0.1870180353172629,Right
Sky,36.451111770810584,-0.1870180353172629,Left
Sky,36.82661310722991,0.19788983460371964,Right
Sky,36.82661310722991,-0.19788983460371964,Left
Sky,37.20211444364923,0.20852521349298933,Right
Sky,37.20211444364923,-0.20852521349298933,Left
Sky,37.57761578006855,0.21877964045241063,Right
Sky,37.57761578006855,-0.21877964045241063,Left
Sky,37.953117116487874,0.22852151034876905,Right
Sky,37.953117116487874,-0.22852151034876905,Left
Sky,38.32861845290719,0.23763614467094274,Right
Sky,38.32861845290719,-0.23763614467094274,Left
Sky,38.70411978932651,0.24602840679610669,Right
Sky,38.70411978932651,-0.24602840679610669,Left
Sky,39.07962112574583,0.253623863578462,Right
Sky,39.07962112574583,-0.253623863578462,Left
Sky,39.45512246216515,0.260368569373803,Right
Sky,39.45512246216515,-0.260368569373803,Left
Sky,39.83062379858447,0.26622768651820805,Right
Sky,39.83062379858447,-0.26622768651820805,Left
Sky,40.20612513500379,0.2711832707152568,Right
Sky,40.20612513500379,-0.2711832707152568,Left
Sky,40.58162647142311,0.27523162555443964,Right
Sky,40.58162647142311,-0.27523162555443964,Left
Sky,40.957127807842426,0.278380656014855,Right
Sky,40.957127807842426,-0.278380656014855,Left
