,X,Y,Surface
156,0.6565656565656566,-4.898989898989899,-0.9735747198218837
157,0.7575757575757578,-4.898989898989899,-0.9701784712212441
158,0.8585858585858581,-4.898989898989899,-0.9660630167891978
159,0.9595959595959593,-4.898989898989899,-0.9611390193388242
160,1.0606060606060606,-4.898989898989899,-0.9553086583081228
161,1.1616161616161618,-4.898989898989899,-0.9484665840494718
162,1.262626262626262,-4.898989898989899,-0.9405009789159292
163,1.3636363636363633,-4.898989898989899,-0.9312947232473664
164,1.4646464646464645,-4.898989898989899,-0.9207266632634974
165,1.5656565656565657,-4.898989898989899,-0.9086729766131123
166,1.666666666666667,-4.898989898989899,-0.8950086299302558
167,1.7676767676767673,-4.898989898989899,-0.8796089212347119
168,1.8686868686868685,-4.898989898989899,-0.8623510984162557
169,1.9696969696969697,-4.898989898989899,-0.8431160433932468
170,2.070707070707071,-4.898989898989899,-0.821790009872222
171,2.1717171717171713,-4.898989898989899,-0.7982664009935626
172,2.2727272727272725,-4.898989898989899,-0.7724475715668913
173,2.3737373737373737,-4.898989898989899,-0.7442466381160319
174,2.474747474747475,-4.898989898989899,-0.7135892786033691
175,2.5757575757575752,-4.898989898989899,-0.6804155025214594
176,2.6767676767676765,-4.898989898989899,-0.6446813710574035
177,2.7777777777777777,-4.898989898989899,-0.6063606462811474
178,2.878787878787879,-4.898989898989899,-0.5654463478072158
179,2.9797979797979792,-4.898989898989899,-0.5219521951510355
180,3.0808080808080813,-4.898989898989899,-0.47591391406227634
181,3.1818181818181817,-4.898989898989899,-0.4273903854801007
182,3.282828282828282,-4.898989898989899,-0.3764646164259733
183,3.383838383838384,-4.898989898989899,-0.3232445131308966
184,3.4848484848484844,-4.898989898989899,-0.26786343798310236
185,3.5858585858585865,-4.898989898989899,-0.21048053347207704
186,3.686868686868687,-4.898989898989899,-0.15128079818382495
187,3.787878787878787,-4.898989898989899,-0.09047490205400245
188,3.8888888888888893,-4.898989898989899,-0.028298730490259733
189,3.9898989898989896,-4.898989898989899,0.034987350391615796
190,4.09090909090909,-4.898989898989899,0.0990995123387145
191,4.191919191919192,-4.898989898989899,0.1637317692551949
192,4.292929292929292,-4.898989898989899,0.2285575659938202
193,4.3939393939393945,-4.898989898989899,0.29323164717610134
194,4.494949494949495,-4.898989898989899,0.35739219826595886
195,4.595959595959595,-4.898989898989899,0.42066324779160846
196,4.696969696969697,-4.898989898989899,0.48265731629616027
197,4.797979797979798,-4.898989898989899,0.5429782943403734
198,4.8989898989899,-4.898989898989899,0.6012245287216554
199,5.0,-4.898989898989899,0.6569920930522233
200,-5.0,-4.797979797979798,0.6024005398983897
201,-4.898989898989899,-4.797979797979798,0.5429782943403734
202,-4.797979797979798,-4.797979797979798,0.48133997787894856
203,-4.696969696969697,-4.797979797979798,0.41790473252180016
204,-4.595959595959596,-4.797979797979798,0.35308719121583093
205,-4.494949494949495,-4.797979797979798,0.2872941518447773
206,-4.393939393939394,-4.797979797979798,0.22092145588384074
207,-4.292929292929293,-4.797979797979798,0.1543510954806722
208,-4.191919191919192,-4.797979797979798,0.0879485695132407
209,-4.090909090909091,-4.797979797979798,0.022060505822728442
210,-3.9898989898989896,-4.797979797979798,-0.042987436623964495
211,-3.888888888888889,-4.797979797979798,-0.10689237537946177
212,-3.787878787878788,-4.797979797979798,-0.16937571520396885
213,-3.686868686868687,-4.797979797979798,-0.23018435849260716
214,-3.5858585858585856,-4.797979797979798,-0.2890916155225718
215,-3.484848484848485,-4.797979797979798,-0.34589781786811574
216,-3.383838383838384,-4.797979797979798,-0.4004306414447853
217,-3.282828282828283,-4.797979797979798,-0.45254514856897593
218,-3.1818181818181817,-4.797979797979798,-0.5021235611227688
219,-3.080808080808081,-4.797979797979798,-0.5490747793687352
220,-2.9797979797979797,-4.797979797979798,-0.5933336631399143
221,-2.878787878787879,-4.797979797979798,-0.6348600940159036
222,-2.7777777777777777,-4.797979797979798,-0.6736378386703046
223,-2.676767676767677,-4.797979797979798,-0.7096732348258863
224,-2.5757575757575757,-4.797979797979798,-0.742993722174627
225,-2.474747474747475,-4.797979797979798,-0.7736462412082207
226,-2.3737373737373737,-4.797979797979798,-0.8016955231635284
227,-2.272727272727273,-4.797979797979798,-0.8272222942249516
228,-2.1717171717171717,-4.797979797979798,-0.8503214167547549
229,-2.070707070707071,-4.797979797979798,-0.8710999896610638
230,-1.9696969696969697,-4.797979797979798,-0.8896754290842769
231,-1.868686868686869,-4.797979797979798,-0.9061735494131923
232,-1.7676767676767677,-4.797979797979798,-0.9207266632634974
233,-1.6666666666666665,-4.797979797979798,-0.9334717174982258
234,-1.5656565656565657,-4.797979797979798,-0.9445484806801779
235,-1.4646464646464645,-4.797979797979798,-0.9540977955602128
236,-1.3636363636363638,-4.797979797979798,-0.9622599083643031
237,-1.2626262626262625,-4.797979797979798,-0.9691728847884663
238,-1.1616161616161618,-4.797979797979798,-0.9749711207858139
239,-1.0606060606060606,-4.797979797979798,-0.9797839544742808
240,-0.9595959595959593,-4.797979797979798,-0.983734383844783
241,-0.858585858585859,-4.797979797979798,-0.9869378934416341
242,-0.7575757575757578,-4.797979797979798,-0.9895013918493959
243,-0.6565656565656566,-4.797979797979798,-0.9915222606765699
244,-0.5555555555555554,-4.797979797979798,-0.9930875147938073
245,-0.45454545454545503,-4.797979797979798,-0.9942730728725142
246,-0.3535353535353538,-4.797979797979798,-0.9951431367811159
247,-0.2525252525252526,-4.797979797979798,-0.995749678125162
248,-0.15151515151515138,-4.797979797979798,-0.9961320301504691
249,-0.050505050505050164,-4.797979797979798,-0.9963165833447183
250,0.050505050505050164,-4.797979797979798,-0.9963165833447183
251,0.15151515151515138,-4.797979797979798,-0.9961320301504691
252,0.2525252525252526,-4.797979797979798,-0.995749678125162
253,0.3535353535353538,-4.797979797979798,-0.9951431367811159
254,0.45454545454545414,-4.797979797979798,-0.9942730728725142
255,0.5555555555555554,-4.797979797979798,-0.9930875147938073
256,0.6565656565656566,-4.797979797979798,-0.9915222606765699
257,0.7575757575757578,-4.797979797979798,-0.9895013918493959
258,0.8585858585858581,-4.797979797979798,-0.9869378934416341
259,0.9595959595959593,-4.797979797979798,-0.983734383844783
260,1.0606060606060606,-4.797979797979798,-0.9797839544742808
261,1.1616161616161618,-4.797979797979798,-0.9749711207858139
262,1.262626262626262,-4.797979797979798,-0.9691728847884663
263,1.3636363636363633,-4.797979797979798,-0.9622599083643031
264,1.4646464646464645,-4.797979797979798,-0.9540977955602128
265,1.5656565656565657,-4.797979797979798,-0.9445484806801779
266,1.666666666666667,-4.797979797979798,-0.9334717174982258
267,1.7676767676767673,-4.797979797979798,-0.9207266632634974
268,1.8686868686868685,-4.797979797979798,-0.9061735494131923
269,1.9696969696969697,-4.797979797979798,-0.8896754290842769
270,2.070707070707071,-4.797979797979798,-0.8710999896610638
271,2.1717171717171713,-4.797979797979798,-0.8503214167547549
272,2.2727272727272725,-4.797979797979798,-0.8272222942249516
273,2.3737373737373737,-4.797979797979798,-0.8016955231635284
274,2.474747474747475,-4.797979797979798,-0.7736462412082207
275,2.5757575757575752,-4.797979797979798,-0.742993722174627
276,2.6767676767676765,-4.797979797979798,-0.7096732348258863
277,2.7777777777777777,-4.797979797979798,-0.6736378386703046
278,2.878787878787879,-4.797979797979798,-0.6348600940159036
279,2.9797979797979792,-4.797979797979798,-0.5933336631399143
280,3.0808080808080813,-4.797979797979798,-0.5490747793687352
281,3.1818181818181817,-4.797979797979798,-0.5021235611227688
282,3.282828282828282,-4.797979797979798,-0.45254514856897676
283,3.383838383838384,-4.797979797979798,-0.4004306414447853
284,3.4848484848484844,-4.797979797979798,-0.34589781786811574
285,3.5858585858585865,-4.797979797979798,-0.2890916155225718
286,3.686868686868687,-4.797979797979798,-0.23018435849260716
287,3.787878787878787,-4.797979797979798,-0.1693757152039697
288,3.8888888888888893,-4.797979797979798,-0.10689237537946177
289,3.9898989898989896,-4.797979797979798,-0.042987436623964495
290,4.09090909090909,-4.797979797979798,0.022060505822727554
291,4.191919191919192,-4.797979797979798,0.0879485695132407
292,4.292929292929292,-4.797979797979798,0.1543510954806722
293,4.3939393939393945,-4.797979797979798,0.2209214558838416
294,4.494949494949495,-4.797979797979798,0.2872941518447773
295,4.595959595959595,-4.797979797979798,0.3530871912158301
296,4.696969696969697,-4.797979797979798,0.41790473252180016
297,4.797979797979798,-4.797979797979798,0.48133997787894856
298,4.8989898989899,-4.797979797979798,0.5429782943403741
299,5.0,-4.797979797979798,0.6024005398983897
300,-5.0,-4.696969696969697,0.5454743285580685
301,-4.898989898989899,-4.696969696969697,0.48265731629616027
302,-4.797979797979798,-4.696969696969697,0.41790473252180016
303,-4.696969696969697,-4.696969696969697,0.351649855919928
304,-4.595959595959596,-4.696969696969697,0.28431913616342513
305,-4.494949494949495,-4.696969696969697,0.21632882066943113
306,-4.393939393939394,-4.696969696969697,0.14808180683654346
307,-4.292929292929293,-4.696969696969697,0.0799647433797036
308,-4.191919191919192,-4.696969696969697,0.012345400958584343
309,-4.090909090909091,-4.696969696969697,-0.05442967125419226
310,-3.9898989898989896,-4.696969696969697,-0.120037190052395
311,-3.888888888888889,-4.696969696969697,-0.1841788743835136
312,-3.787878787878788,-4.696969696969697,-0.24658286757253925
313,-3.686868686868687,-4.696969696969697,-0.3070048435294993
314,-3.5858585858585856,-4.696969696969697,-0.3652287984152512
315,-3.484848484848485,-4.696969696969697,-0.4210675326344015
316,-3.383838383838384,-4.696969696969697,-0.47436283124701145
317,-3.282828282828283,-4.696969696969697,-0.5249853539056979
318,-3.1818181818181817,-4.696969696969697,-0.5728342481988236
319,-3.080808080808081,-4.696969696969697,-0.6178365027839968
320,-2.9797979797979797,-4.696969696969697,-0.6599460589034093
321,-2.878787878787879,-4.696969696969697,-0.6991427007621213
322,-2.7777777777777777,-4.696969696969697,-0.7354307468053894
323,-2.676767676767677,-4.696969696969697,-0.7688375651393348
324,-2.5757575757575757,-4.696969696969697,-0.799411937193773
325,-2.474747474747475,-4.696969696969697,-0.8272222942249512
326,-2.3737373737373737,-4.696969696969697,-0.8523548514029256
327,-2.272727272727273,-4.696969696969697,-0.8749116640322754
328,-2.1717171717171717,-4.696969696969697,-0.8950086299302558
329,-2.070707070707071,-4.696969696969697,-0.9127734611529806
330,-1.9696969696969697,-4.696969696969697,-0.9283436471427186
331,-1.868686868686869,-4.696969696969697,-0.9418644299975947
332,-1.7676767676767677,-4.696969696969697,-0.9534868109731552
333,-1.6666666666666665,-4.696969696969697,-0.9633656055515962
334,-1.5656565656565657,-4.696969696969697,-0.9716575625006715
335,-1.4646464646464645,-4.696969696969697,-0.9785195603345841
336,-1.3636363636363638,-4.696969696969697,-0.9841068925297002
337,-1.2626262626262625,-4.696969696969697,-0.988571650785519
338,-1.1616161616161618,-4.696969696969697,-0.9920612136026401
339,-1.0606060606060606,-4.696969696969697,-0.9947168455195958
340,-0.9595959595959593,-4.696969696969697,-0.9966724105518008
341,-0.858585858585859,-4.696969696969697,-0.9980532017469791
342,-0.7575757575757578,-4.696969696969697,-0.998974887345495
343,-0.6565656565656566,-4.696969696969697,-0.9995425728379271
344,-0.5555555555555554,-4.696969696969697,-0.9998499772654603
345,-0.45454545454545503,-4.696969696969697,-0.9999787214224295
346,-0.3535353535353538,-4.696969696969697,-0.9999977251970503
347,-0.2525252525252526,-4.696969696969697,-0.9999627111192331
348,-0.15151515151515138,-4.696969696969697,-0.9999158112575521
349,-0.050505050505050164,-4.696969696969697,-0.9998852748963829
350,0.050505050505050164,-4.696969696969697,-0.9998852748963829
351,0.15151515151515138,-4.696969696969697,-0.9999158112575521
352,0.2525252525252526,-4.696969696969697,-0.9999627111192331
353,0.3535353535353538,-4.696969696969697,-0.9999977251970503
354,0.45454545454545414,-4.696969696969697,-0.9999787214224295
355,0.5555555555555554,-4.696969696969697,-0.9998499772654603
356,0.6565656565656566,-4.696969696969697,-0.9995425728379271
357,0.7575757575757578,-4.696969696969697,-0.998974887345495
358,0.8585858585858581,-4.696969696969697,-0.9980532017469791
359,0.9595959595959593,-4.696969696969697,-0.9966724105518008
360,1.0606060606060606,-4.696969696969697,-0.9947168455195958
361,1.1616161616161618,-4.696969696969697,-0.9920612136026401
362,1.262626262626262,-4.696969696969697,-0.988571650785519
363,1.3636363636363633,-4.696969696969697,-0.9841068925297002
364,1.4646464646464645,-4.696969696969697,-0.9785195603345841
365,1.5656565656565657,-4.696969696969697,-0.9716575625006715
366,1.666666666666667,-4.696969696969697,-0.9633656055515962
367,1.7676767676767673,-4.696969696969697,-0.9534868109731552
368,1.8686868686868685,-4.696969696969697,-0.9418644299975947
369,1.9696969696969697,-4.696969696969697,-0.9283436471427186
370,2.070707070707071,-4.696969696969697,-0.9127734611529806
371,2.1717171717171713,-4.696969696969697,-0.8950086299302558
372,2.2727272727272725,-4.696969696969697,-0.8749116640322754
373,2.3737373737373737,-4.696969696969697,-0.8523548514029256
374,2.474747474747475,-4.696969696969697,-0.8272222942249512
375,2.5757575757575752,-4.696969696969697,-0.799411937193773
376,2.6767676767676765,-4.696969696969697,-0.7688375651393348
377,2.7777777777777777,-4.696969696969697,-0.7354307468053894
378,2.878787878787879,-4.696969696969697,-0.6991427007621213
379,2.9797979797979792,-4.696969696969697,-0.6599460589034093
380,3.0808080808080813,-4.696969696969697,-0.6178365027839968
381,3.1818181818181817,-4.696969696969697,-0.5728342481988236
382,3.282828282828282,-4.696969696969697,-0.5249853539056979
383,3.383838383838384,-4.696969696969697,-0.47436283124701145
384,3.4848484848484844,-4.696969696969697,-0.4210675326344015
385,3.5858585858585865,-4.696969696969697,-0.36522879841525036
386,3.686868686868687,-4.696969696969697,-0.3070048435294993
387,3.787878787878787,-4.696969696969697,-0.2465828675725401
388,3.8888888888888893,-4.696969696969697,-0.18417887438351271
389,3.9898989898989896,-4.696969696969697,-0.120037190052395
390,4.09090909090909,-4.696969696969697,-0.05442967125419315
391,4.191919191919192,-4.696969696969697,0.012345400958584343
392,4.292929292929292,-4.696969696969697,0.07996474337970184
393,4.3939393939393945,-4.696969696969697,0.14808180683654434
394,4.494949494949495,-4.696969696969697,0.21632882066943113
395,4.595959595959595,-4.696969696969697,0.28431913616342513
396,4.696969696969697,-4.696969696969697,0.351649855919928
397,4.797979797979798,-4.696969696969697,0.41790473252180016
398,4.8989898989899,-4.696969696969697,0.48265731629616104
399,5.0,-4.696969696969697,0.5454743285580685
400,-5.0,-4.595959595959596,0.48660102844045194
401,-4.898989898989899,-4.595959595959596,0.42066324779160924
402,-4.797979797979798,-4.595959595959596,0.35308719121583093
403,-4.696969696969697,-4.595959595959596,0.28431913616342513
404,-4.595959595959596,-4.595959595959596,0.2147961327045584
405,-4.494949494949495,-4.595959595959596,0.14494259150073874
406,-4.393939393939394,-4.595959595959596,0.0751671185795762
407,-4.292929292929293,-4.595959595959596,0.005859620312240703
408,-4.191919191919192,-4.595959595959596,-0.06261130163429002
409,-4.090909090909091,-4.595959595959596,-0.12990064934862755
410,-3.9898989898989896,-4.595959595959596,-0.19568900953589646
411,-3.888888888888889,-4.595959595959596,-0.2596842078514849
412,-3.787878787878788,-4.595959595959596,-0.32162263221196163
413,-3.686868686868687,-4.595959595959596,-0.38127022436636443
414,-3.5858585858585856,-4.595959595959596,-0.43842314268321686
415,-3.484848484848485,-4.595959595959596,-0.4929081026314856
416,-3.383838383838384,-4.595959595959596,-0.5445824047667873
417,-3.282828282828283,-4.595959595959596,-0.5933336631399136
418,-3.1818181818181817,-4.595959595959596,-0.6390792498887715
419,-3.080808080808081,-4.595959595959596,-0.6817654743264083
420,-2.9797979797979797,-4.595959595959596,-0.7213665170702688
421,-2.878787878787879,-4.595959595959596,-0.757883141648904
422,-2.7777777777777777,-4.595959595959596,-0.7913412075547029
423,-2.676767676767677,-4.595959595959596,-0.821790009872222
424,-2.5757575757575757,-4.595959595959596,-0.8493004713945164
425,-2.474747474747475,-4.595959595959596,-0.8739632135426526
426,-2.3737373737373737,-4.595959595959596,-0.8958865324306836
427,-2.272727272727273,-4.595959595959596,-0.9151943060794157
428,-2.1717171717171717,-4.595959595959596,-0.9320238580930658
429,-2.070707070707071,-4.595959595959596,-0.9465238020947075
430,-1.9696969696969697,-4.595959595959596,-0.9588518898962102
431,-1.868686868686869,-4.595959595959596,-0.9691728847884663
432,-1.7676767676767677,-4.595959595959596,-0.9776564795154251
433,-1.6666666666666665,-4.595959595959596,-0.9844752764825282
434,-1.5656565656565657,-4.595959595959596,-0.9898028455923362
435,-1.4646464646464645,-4.595959595959596,-0.9938118728461994
436,-1.3636363636363638,-4.595959595959596,-0.9966724105518008
437,-1.2626262626262625,-4.595959595959596,-0.9985502376844227
438,-1.1616161616161618,-4.595959595959596,-0.9996053367169558
439,-1.0606060606060606,-4.595959595959596,-0.999990491110663
440,-0.9595959595959593,-4.595959595959596,-0.9998500056934462
441,-0.858585858585859,-4.595959595959596,-0.9993185503884481
442,-0.7575757575757578,-4.595959595959596,-0.998520126231167
443,-0.6565656565656566,-4.595959595959596,-0.9975671513586649
444,-0.5555555555555554,-4.595959595959596,-0.9965596636922956
445,-0.45454545454545503,-4.595959595959596,-0.9955846363786908
446,-0.3535353535353538,-4.595959595959596,-0.994715401705296
447,-0.2525252525252526,-4.595959595959596,-0.9940111791587547
448,-0.15151515151515138,-4.595959595959596,-0.9935167035284443
449,-0.050505050505050164,-4.595959595959596,-0.9932619494448148
450,0.050505050505050164,-4.595959595959596,-0.9932619494448148
451,0.15151515151515138,-4.595959595959596,-0.9935167035284443
452,0.2525252525252526,-4.595959595959596,-0.9940111791587547
453,0.3535353535353538,-4.595959595959596,-0.994715401705296
454,0.45454545454545414,-4.595959595959596,-0.9955846363786908
455,0.5555555555555554,-4.595959595959596,-0.9965596636922956
456,0.6565656565656566,-4.595959595959596,-0.9975671513586649
457,0.7575757575757578,-4.595959595959596,-0.998520126231167
458,0.8585858585858581,-4.595959595959596,-0.9993185503884481
459,0.9595959595959593,-4.595959595959596,-0.9998500056934462
460,1.0606060606060606,-4.595959595959596,-0.999990491110663
461,1.1616161616161618,-4.595959595959596,-0.9996053367169558
462,1.262626262626262,-4.595959595959596,-0.9985502376844227
463,1.3636363636363633,-4.595959595959596,-0.9966724105518008
464,1.4646464646464645,-4.595959595959596,-0.9938118728461994
465,1.5656565656565657,-4.595959595959596,-0.9898028455923362
466,1.666666666666667,-4.595959595959596,-0.9844752764825282
467,1.7676767676767673,-4.595959595959596,-0.9776564795154251
468,1.8686868686868685,-4.595959595959596,-0.9691728847884663
469,1.9696969696969697,-4.595959595959596,-0.9588518898962102
470,2.070707070707071,-4.595959595959596,-0.9465238020947075
471,2.1717171717171713,-4.595959595959596,-0.9320238580930658
472,2.2727272727272725,-4.595959595959596,-0.915194306079416
473,2.3737373737373737,-4.595959595959596,-0.8958865324306836
474,2.474747474747475,-4.595959595959596,-0.8739632135426526
475,2.5757575757575752,-4.595959595959596,-0.8493004713945164
476,2.6767676767676765,-4.595959595959596,-0.821790009872222
477,2.7777777777777777,-4.595959595959596,-0.7913412075547029
478,2.878787878787879,-4.595959595959596,-0.757883141648904
479,2.9797979797979792,-4.595959595959596,-0.7213665170702688
480,3.0808080808080813,-4.595959595959596,-0.6817654743264083
481,3.1818181818181817,-4.595959595959596,-0.6390792498887715
482,3.282828282828282,-4.595959595959596,-0.5933336631399143
