,X,Y,Z
75,-1.3970740246682611,0.10134479014204936,-1.2439951342219098
76,0.8726546212518307,-0.05935198087781361,0.6288803314609249
77,-0.2021181776204691,-2.3866977443793767,-0.42559212626742415
78,-0.5983599334221348,1.2221705568780823,1.0032095598180708
79,-0.24341970124625367,-0.8139120077465551,-0.7781776086936343
80,2.088514687597715,0.9562618573807693,0.048944630112707777
81,0.34691932708774675,-0.6385105554205018,-2.026401888498568
82,0.7457269500324553,-0.14312641765714437,-0.04193635012624769
83,0.7769075911230111,-0.2241898325725227,1.0745427793405484
84,1.0184211331879474,-1.03849524010936,-1.500859400279106
85,1.061351438687379,-0.17170904843929477,1.1857444344717476
86,-0.7104664469959762,0.4763461763468124,-0.7150812419779354
87,-0.2151878024236405,-0.414178265587903,-0.05123852507594465
88,-0.7607603085956881,-1.2640833431434955,-2.7745833607708863
89,-0.7111632283050703,-0.5732155560138283,1.0786281312529078
90,1.1415077374346698,0.24981731592122017,-0.8756859169243153
91,-0.5017555471945,1.1472020816149164,-0.5381093191951732
92,-0.07915136118314284,0.8359439567722043,-1.2782156990100408
93,-0.6928263420058225,0.2874036450384292,-0.9927694461542396
94,-0.5934027710431155,-0.995596298913168,1.1434278876345871
95,0.7882379435396791,0.9068894675659357,-0.5090725984592254
96,-0.44542999149860524,0.024210744386125548,0.895000938790005
97,-0.48212018670721907,-0.23998173469104078,-0.17620336617922988
98,0.49355766095142994,0.9101105639068094,0.34608346855564864
99,0.5004873274970344,0.6178447508392778,-0.5063101292887341
